1,1,81,0,1.70025558943151e-17,0.166666666666666,3.34365915731531,1.70025558943151e-17,-0.185014963776166,6.54097956709069,1.70025558943151e-17,-1.22466813994756,9.45202715045129,1.70025558943151e-17,-2.90679135092228,11.9493968588155,1.70025558943151e-17,-5.15776471132315,13.9237886893805,1.70025558943151e-17,-7.87907201276628,15.2887913143033,1.70025558943151e-17,-10.9516123889767,15.9846639630323,1.70025558943151e-17,-14.2409128900316,15.9809510397454,1.70025558943151e-17,-17.6030138319562,15.2778150444217,1.70025558943151e-17,-20.8907693431781
1,9,81,0,1.70025558943151e-17,0.166666666666666,3.34427910049824,-0.0140649108956105,-0.16737496710408,6.55618231449747,-0.0557029152136705,-1.156277569658,9.50857356198604,-0.123265864708171,-2.76089762015237,12.0845889697842,-0.214079429556431,-4.91771978529857,14.1822626693162,-0.324548955786201,-7.54137103325562,15.7185628898425,-0.450301751697314,-10.5279999361445,16.6326785873355,-0.586360171184818,-13.7593873989728,16.8884265150681,-0.727338642843315,-17.1076261008621,16.4756834573525,-0.867656845891478,-20.4401834232559
1,17,81,0,1.70025558943151e-17,0.166666666666666,3.34469631619592,-0.0281242609630562,-0.149731269167714,6.5698042215032,-0.111491471041413,-1.08761238254923,9.56001114554812,-0.247120865695936,-2.61344307241261,12.2084033178508,-0.430163064820581,-4.67266781256487,14.4202884311419,-0.654073460579688,-7.19165976485482,16.116581330669,-0.910846217501553,-10.0803532802258,17.2366316753909,-1.1913005182393,-13.2354641635254,17.7403924690551,-1.48540882038504,-16.5441825626651,17.60985192611,-1.78265538763339,-19.888206444209
1,25,81,0,1.70025558943151e-17,0.166666666666666,3.34491088382675,-0.042176772917655,-0.132085474833392,6.58184036294617,-0.167345528584533,-1.01869749414044,9.6062929203674,-0.371465532125533,-2.46454751922253,12.3206322820719,-0.647947321077606,-4.42296019096638,14.6372333401542,-0.987865428370347,-6.83071345095663,16.4813108925309,-1.3802465168998,-9.61007949470692,17.7933338810031,-1.81242362404975,-12.6713340036857,18.5309471905248,-2.27044508033386,-15.9156526523648,18.6703389695821,-2.73952490132582,-19.2383013843912
1,33,81,0,1.70025558943151e-17,0.166666666666666,3.34492290492453,-0.0562211709202436,-0.114439187934549,6.59228650474225,-0.223244915434239,-0.949557910504523,9.64737694647887,-0.496199754911751,-2.31433210789208,12.4210882898763,-0.867124583754272,-4.16895625210469,14.8325214054416,-1.3252008660561,-6.45933766361383,16.8113435095047,-1.85706817317432,-9.11867419920495,18.2998395171771,-2.44721385911788,-12.0694026289227,19.2545953826677,-3.07842550833374,-15.225460875002,19.6477643300023,-3.73229295962441,-18.4947981314554
1,41,81,0,1.70025558943151e-17,0.166666666666666,3.34473250310933,-0.0702561807317347,-0.0967940110773413,6.60113910556431,-0.279169435416234,-0.880218716144216,9.68322636968606,-0.621222894958138,-2.16291918942636,12.5096041893164,-1.08738379519533,-3.91102256531581,15.005635096055,-1.66534200928656,-6.07836586815792,17.1054052454632,-2.33983512693363,-8.60771505933444,18.7534650344887,-3.09305149592042,-11.4322764430349,19.9062933848203,-3.90510058266419,-14.4774605183241,20.5334470241639,-4.7545382307502,-17.6628516986466
1,49,81,0,1.70025558943151e-17,0.166666666666666,3.34433982405551,-0.0842805298673538,-0.0791515454464479,6.60839531816213,-0.335098878344375,-0.810705061837757,9.71380946059156,-0.746433892047807,-2.01043218513944,12.5860335790332,-1.30841104933898,-3.6495322272387,15.1561169684321,-2.00753950840955,-5.68865689952786,17.3623621238438,-2.82703596886613,-8.07885490919287,19.1518058527328,-3.74722757218219,-10.7627470855314,20.4814907110854,-4.74602416897597,-13.6759038261799,21.3194962411991,-5.79944861585072,-16.7483917962313
1,57,81,0,1.70025558943151e-17,0.166666666666666,3.34374503545689,-0.0982929477505348,-0.0615133906113582,6.61405299032233,-0.391013029778125,-0.74104215246112,9.73909964764986,-0.871731374255927,-1.85699545214173,12.6502510952265,-1.52989019300605,-3.38486413852596,15.2835710995169,-2.35103465717583,-5.29109235892008,17.5812253067268,-3.31713036176337,-7.53381453028403,19.4927514311865,-4.40695940667029,-10.0637748131036,20.9761675345108,-5.59658639534179,-12.8254088939482,21.9988940549282,-6.85988411648801,-15.7580643180377
1,65,81,0,1.70025558943151e-17,0.166666666666666,3.34294832698908,-0.11229216586645,-0.0438811443329287,6.61811066546802,-0.446891680778467,-0.671255234792962,9.75907554420571,-0.997013767750355,-1.70273414786525,12.7021526550206,-1.75150343250189,-3.11740226927438,15.3876643206937,-2.69506165669858,-4.88657393964318,17.7611555975323,-3.80855562083866,-6.97437512240582,19.7744984749653,-5.06940666630214,-9.33847083264985,21.3868677819738,-6.45204812973658,-11.9309235765894,22.565569011605,-7.92844376613114,-14.6991653948292
1,73,81,0,1.70025558943151e-17,0.166666666666666,3.3419499102689,-0.126276917915169,-0.0262564023703984,6.62056758289811,-0.502714637657013,-0.601369585309329,9.7737209694884,-1.12217940684642,-1.54777409379315,12.7416556557141,-1.97293194421794,-2.84753491477741,15.4681272483633,-3.03884990703273,-4.47602069130001,17.9014672450769,-4.29973342050572,-6.40237050355041,19.9955621878234,-5.73168787925523,-8.59007870441771,21.7107275444839,-7.3075767664256,-10.9976867264836,23.0144597578908,-8.99753590925072,-13.5795687502442
